transaction_id,transaction_date,transaction_description,transaction_type,user_id,account_id,account_type,notes,location,payment_method,currency,debit,credit,category,subcategory,running_balance,is_recurring
1d414f41-e975-413a-aa78-253632aa5ee4,2024-01-09,Starbucks,Online Payment,user_1,account_5,Credit Card,Seat open speak all career meeting me edge.,Port Donnahaven,JCB 15 digit,USD,0.0,3751.28,Dining Out,Restaurants,379741.9999999998,False
bdfdbb47-bf8a-4bd3-be85-951dcbc7cb1c,2024-01-05,AT&T,Cash,user_4,account_10,Credit Card,,Ashleybury,Cash,USD,0.0,232.24,Utilities,Internet,342287.4399999999,True
ca999e98-c43d-4af7-93f0-8bcb7902b483,2024-02-24,Shell,Online Payment,user_1,account_8,Credit Card,,East Oscarmouth,Cash,USD,0.0,538.37,Transportation,,573272.7100000002,False
a00b1315-8445-4168-9607-6935df005c47,2024-06-05,Hines LLC,ATM Withdrawal,user_5,account_1,Savings,,Jamesburgh,JCB 16 digit,USD,316.71,0.0,Miscellaneous,,820419.5700000011,False
4a2ab810-490e-47da-9c9a-286ac7d3b729,2025-08-01,Comcast,Transfer,user_1,account_8,Checking,,Moorefurt,VISA 16 digit,USD,0.0,2020.2,Utilities,Electricity,2237592.25,False
4323ed42-545f-4a32-b650-d031215bd785,2024-12-08,"Sandoval, Chavez and Phillips",Online Payment,user_2,account_2,Savings,,South Julieberg,JCB 16 digit,USD,0.0,1709.19,Miscellaneous,,1474328.77,False
d0b702f3-6535-49f8-887d-afb4b3e084d0,2024-12-03,Dental Office,Online Payment,user_4,account_4,Checking,,Snyderborough,Maestro,USD,0.0,1156.21,Health & Medical,N/A,1373593.61,False
ad6d02eb-db97-4b71-82f7-8b0e2c01248e,2024-11-24,Whole Foods,POS Debit,user_4,account_1,Credit Card,,North Sarahport,JCB 16 digit,USD,286.91,0.0,Groceries,Dairy,1342928.530000001,False
9961593c-5dd1-489f-95a9-de44aa6c608f,2025-03-30,Uber,Online Payment,user_4,account_7,Credit Card,,North Brett,Discover,USD,0.0,138.2,Transportation,,1677640.3599999987,False
47a73846-c7d9-4986-96ee-df852c71e09c,2025-01-21,Starbucks,ACH Credit,user_2,account_3,Checking,Pressure industry trouble suddenly rock.,Warrenland,Cash,USD,0.0,1094.82,Dining Out,Fast Food,1623791.7900000014,False
5fcee477-002b-4f02-bb2f-7c11119cd205,2025-02-01,Dorsey-Mathis,ACH Credit,user_3,account_5,Savings,,Mooreborough,Cash,USD,0.0,3138.94,Miscellaneous,,1564317.1099999996,False
22027749-bdc0-4750-ab4a-1b9bd2e711d7,2025-03-19,Dental Office,Transfer,user_3,account_2,Checking,,Davidhaven,Cash,USD,244.7,0.0,Health & Medical,N/A,1807794.470000001,False
677b44ae-943f-4dee-97c7-12e3170e7b5a,2025-08-20,Shell,Transfer,user_5,account_1,Credit Card,,Mclaughlinmouth,Cash,USD,0.0,2609.18,Transportation,Ride Share,2197954.539999999,False
5756dd96-0674-4dfe-bee5-8c278e30f74f,2023-12-17,Tanner PLC,POS Debit,user_5,account_8,Checking,,North Mark,VISA 16 digit,USD,0.0,749.73,Miscellaneous,,389832.45999999996,False
7bdb3f6d-20ef-480d-b77e-9f1e72dfb89d,2023-12-30,Amazon.com,ACH Credit,user_5,account_9,Savings,,Burnsport,Cash,USD,0.0,162.99,Shopping,Online,425695.06999999995,False
7b33376a-4b60-4c1a-94f7-0dbfde23bbb6,2024-03-11,Amazon.com,Online Payment,user_4,account_4,Checking,,Colemantown,Mastercard,USD,0.0,2045.25,Shopping,Online,585258.98,False
ad606400-deab-4181-aa61-6a58718e61e5,2024-06-30,Macy's,Cash,user_3,account_10,Credit Card,,West Toniton,VISA 16 digit,USD,0.0,4372.94,Shopping,Electronics,952599.5000000008,False
2d28e57e-dba7-479b-88d4-aed6115b3f28,2024-09-24,Comcast,Cash,user_3,account_5,Checking,Him seek develop benefit both while space while.,Hallberg,Diners Club / Carte Blanche,USD,0.0,3135.92,Utilities,,1210758.0100000005,False
a740daf7-6d32-4300-b913-59100186067c,2025-01-14,"Fitzgerald, Smith and Scott",Transfer,user_4,account_3,Checking,Feeling yet appear data western dark inside.,Sharonberg,Cash,USD,0.0,700.92,Miscellaneous,,1597040.5700000017,False
abd3fe93-3e67-4ef4-aa7f-d25dbb8bd792,2024-05-27,"Mills, Reynolds and Hunt",ATM Withdrawal,user_2,account_2,Savings,,Julietown,JCB 16 digit,USD,0.0,4778.44,Miscellaneous,,827333.8299999998,False
8334405d-f22b-4178-9835-254c504eedaf,2024-09-04,Target,Online Payment,user_5,account_10,Checking,,Wolfbury,Diners Club / Carte Blanche,USD,415.15,0.0,Shopping,Apparel,1179849.9500000014,False
3a9210f9-dd43-4e21-b2a1-95d5bcfad32c,2023-10-09,Gym Membership,Cash,user_3,account_8,Savings,,Gonzalezfurt,Cash,USD,0.0,2447.2,Health & Fitness,N/A,121289.73000000001,False
6bb199df-6e28-4009-8b4d-a8c93cc93cfe,2024-02-11,"Morris, Brown and Mills",ACH Credit,user_5,account_7,Savings,Wait others official teach these particularly Congress site.,Sandraland,VISA 16 digit,USD,0.0,1862.27,Miscellaneous,,504373.1400000001,True
d49bb4bc-133f-4fef-9054-2c189859e094,2025-04-23,Walmart,POS Debit,user_4,account_8,Credit Card,,East Calebfort,Mastercard,USD,0.0,282.04,Groceries,Dairy,1843931.82,False
da47eb20-827b-44aa-af66-0ef7a6c93a09,2024-10-21,Rent Payment,Transfer,user_5,account_8,Credit Card,,East Russellburgh,Maestro,USD,0.0,3763.57,Housing,Rent,1325371.740000001,False
f6d701e6-d849-4ed5-a080-3969d4d12c68,2025-07-08,Starbucks,Transfer,user_4,account_4,Credit Card,Perhaps three tonight read.,Conwayshire,Cash,USD,0.0,4740.95,Dining Out,Coffee Shop,2113425.36,False
9458f7d0-75b2-4a1b-94a2-d5f569ff2cba,2025-02-20,Target,POS Debit,user_2,account_10,Checking,,Harrisport,Cash,USD,0.0,4097.01,Shopping,,1769792.0900000026,False
43d7c319-3a1e-4507-b8b4-ec5e2b927512,2024-01-12,Netflix,POS Debit,user_5,account_6,Credit Card,,Port Emily,Cash,USD,0.0,3724.63,Entertainment,Streaming,468681.7700000002,False
8859ea75-8ea4-4514-bfe9-cda5325e9ace,2025-07-08,AT&T,Cash,user_5,account_4,Savings,High hard citizen school.,Sotochester,Maestro,USD,0.0,2610.73,Utilities,,2108603.4399999995,False
673b6be4-8363-4240-986b-1336bc9da00b,2025-06-16,Paycheck,Online Payment,user_5,account_2,Checking,,Millerstad,Cash,USD,0.0,1161.35,Income,,2091033.0800000005,False
c73ade95-2432-4614-9fd5-fa6fa1976e10,2024-01-25,Lucas-Nelson,POS Debit,user_1,account_8,Savings,Term range security body.,North Nicole,Cash,USD,0.0,3152.78,Miscellaneous,,516434.35000000003,False
b1c234cd-b85d-4b4a-be6c-656a47901682,2024-05-17,Shell,POS Debit,user_1,account_10,Credit Card,,East Jamesmouth,VISA 13 digit,USD,0.0,3309.72,Transportation,Gas,782561.9700000003,False
8745d9f1-568d-4f56-a014-d7baa7411c99,2023-10-28,Fernandez Inc,Cash,user_1,account_7,Savings,,New Joe,Mastercard,USD,318.06,0.0,Miscellaneous,,212836.68000000002,False
0866592f-e4e4-4409-acc6-03f833a67856,2024-07-20,Williams-Pham,ACH Credit,user_5,account_9,Credit Card,,Taylorborough,VISA 13 digit,USD,0.0,2772.17,Miscellaneous,,1058314.8299999996,False
b03e68fd-c148-4635-b26e-d1cf15fd2c79,2025-06-25,Macias Group,ACH Credit,user_5,account_2,Savings,,Port Jonathan,Maestro,USD,0.0,4160.2,Miscellaneous,,2122882.550000001,False
ed8b50b9-9225-4397-ae2e-cfd678830367,2025-01-27,Alvarez Ltd,Online Payment,user_5,account_5,Savings,,Coleburgh,Cash,USD,0.0,4172.72,Miscellaneous,,1545340.0299999998,False
171640a4-32d8-4e18-bef3-1f51f7b2c3c1,2024-09-24,Dental Office,ATM Withdrawal,user_5,account_1,Checking,Writer case system respond somebody.,Josephville,Cash,USD,318.95,0.0,Health & Medical,N/A,1140320.200000001,False
580f2da5-1665-4fef-b695-1e7179559da9,2023-09-10,Green and Sons,Transfer,user_5,account_5,Credit Card,,Russellton,Cash,USD,429.8,0.0,Miscellaneous,,22136.300000000003,False
9dc49130-f676-4b50-aa44-61f6131210c7,2024-10-22,Starbucks,ACH Credit,user_1,account_1,Savings,,Donnachester,Cash,USD,0.0,4401.44,Dining Out,Fast Food,1240712.3700000003,False
e40d8adc-8841-4f13-9206-38e76df21bff,2024-06-13,Gym Membership,ACH Credit,user_5,account_3,Credit Card,Kid task kind rest surface pass.,Lake Jacquelineville,American Express,USD,0.0,1478.81,Health & Fitness,N/A,889396.1699999997,False
881c5f69-fe0c-461f-969a-abb7ee780a38,2025-01-10,"Perez, Reed and Lewis",Cash,user_2,account_2,Savings,,East Josephville,VISA 13 digit,USD,0.0,3090.67,Miscellaneous,,1620647.490000001,True
83832448-dbd6-4cd8-af76-f2b200809775,2025-05-23,Shell,ATM Withdrawal,user_1,account_2,Savings,Deep husband ball team now authority south meeting.,Thorntonberg,Cash,USD,0.0,2562.21,Transportation,,2020730.5600000003,False
87864c85-df1d-4322-9860-06e053e0c25f,2025-05-13,Dental Office,POS Debit,user_4,account_5,Credit Card,,Markborough,VISA 16 digit,USD,0.0,3108.37,Health & Medical,N/A,1853554.1400000001,False
160cdd33-3ad9-49da-9a8a-97a952adedfa,2024-12-10,"Anderson, Rios and Lee",ATM Withdrawal,user_1,account_3,Savings,,New Heatherside,Cash,USD,0.0,3025.37,Miscellaneous,,1498699.4800000016,False
05ab8d03-85ef-4f2d-a994-fc2b010cf55c,2024-12-29,Spotify,Transfer,user_3,account_7,Savings,,Mcleanport,JCB 16 digit,USD,0.0,400.28,Entertainment,Movies,1409920.0699999982,False
f763352f-a3ef-4bc3-aae8-8420498c6754,2024-06-10,AT&T,Cash,user_2,account_2,Credit Card,,Parksville,Cash,USD,0.0,2323.39,Utilities,Internet,856377.7299999999,False
a1465384-dd62-46ad-9771-425c1d77ed6a,2025-07-10,Sosa-Hernandez,ATM Withdrawal,user_1,account_7,Savings,,East Marystad,Maestro,USD,0.0,3324.1,Miscellaneous,,2007943.1799999988,False
7ed88723-2eeb-4fbe-8b66-4f2debff3c6c,2024-06-29,Smith PLC,POS Debit,user_3,account_7,Checking,,Leview,VISA 19 digit,USD,0.0,528.32,Miscellaneous,,920535.1199999993,False
b47af5dc-9c1c-4db7-a14c-8a4480644079,2023-10-20,Dr. Smith MD,POS Debit,user_1,account_6,Checking,Then fire against pretty speak.,Charleshaven,Cash,USD,0.0,4482.07,Health & Medical,N/A,229713.39000000004,False
31844c3c-13b5-4742-a27c-3d01b90283db,2024-11-07,Weber-Austin,ACH Credit,user_5,account_9,Savings,,North Charlesport,Diners Club / Carte Blanche,USD,0.0,4310.11,Miscellaneous,,1410352.9799999995,False
3c4b5fa3-6a34-44d8-b5e3-c7c9cc31e97e,2023-11-16,"Hampton, Miller and Bright",ACH Credit,user_1,account_8,Checking,,Davidview,Diners Club / Carte Blanche,USD,0.0,2578.92,Miscellaneous,,278641.61999999994,False
51b38ee8-8b7f-4b0c-855a-0a5f5217dbb9,2024-10-14,Gym Membership,ACH Credit,user_1,account_4,Checking,Which rise you role explain me.,Bradmouth,Cash,USD,0.0,4832.16,Health & Fitness,N/A,1219465.209999999,False
f6f6ad36-3b9c-4a2c-82fd-babf95418625,2024-08-22,Shell,Transfer,user_1,account_6,Credit Card,,West Douglas,Cash,USD,123.74,0.0,Transportation,,1126178.3699999994,False
8593476b-8341-4aa4-af91-2c188d5eddb7,2023-09-28,"Singh, Parks and Hall",Cash,user_2,account_9,Savings,,New Hannahfort,Cash,USD,0.0,4575.17,Miscellaneous,,144443.8,False
f5d225b2-ae92-4fff-b8a9-301efca2a27a,2023-10-05,Macy's,Transfer,user_2,account_2,Checking,Quality growth heavy soldier perhaps less down.,North Jose,Cash,USD,0.0,2017.95,Shopping,,112932.14999999997,False
a64e9822-2b04-43ea-978f-98493621cd88,2024-11-14,Woodard PLC,ACH Credit,user_1,account_2,Savings,,South Ginaland,Cash,USD,0.0,1593.79,Miscellaneous,,1401272.2199999995,False
e79254b1-a96e-4d23-b265-76a5f0d3bcb9,2025-06-01,"Bentley, Potts and Choi",Transfer,user_2,account_9,Checking,,Ericfort,American Express,USD,0.0,1346.44,Miscellaneous,,2023994.5400000003,False
253b720d-4cad-4577-ad0e-77b85cc36418,2025-07-22,Dr. Smith MD,Online Payment,user_1,account_8,Checking,,Greentown,Cash,USD,0.0,2501.76,Health & Medical,,2201908.2600000002,False
c1240ec6-f366-4652-9f64-811a7afbf6b8,2025-04-12,Butler-Johnson,ATM Withdrawal,user_5,account_8,Checking,,South Michaelland,Cash,USD,0.0,267.89,Miscellaneous,,1812048.03,False
8c1cd318-ca12-4358-a135-0918a69aea28,2025-08-08,Gym Membership,POS Debit,user_3,account_3,Savings,,Port Jessica,Cash,USD,0.0,3502.0,Health & Fitness,N/A,2308106.1799999997,False
d49a5ebc-16cf-4829-af37-ee79eb8de591,2024-11-26,Walmart,ATM Withdrawal,user_4,account_6,Savings,Plant affect speak.,Edwardside,VISA 16 digit,USD,0.0,1469.13,Groceries,Dairy,1445025.3699999999,False
59cf61cf-0083-47a4-bdf2-98265746a11e,2023-10-06,Zavala LLC,Transfer,user_1,account_4,Checking,,Scottstad,VISA 19 digit,USD,0.0,3981.16,Miscellaneous,,148493.08000000002,False
5204f751-e212-4d89-9a33-aedc0c937154,2024-12-26,Gym Membership,ATM Withdrawal,user_2,account_2,Savings,Party until analysis pass.,Jasminetown,Cash,USD,0.0,1727.31,Health & Fitness,N/A,1558182.5300000007,False
7582ab4f-2a7c-48db-a63f-80f3bd7c25eb,2023-12-24,Russell Ltd,ACH Credit,user_3,account_8,Checking,,West Kathyville,Cash,USD,362.13,0.0,Miscellaneous,,422972.9099999999,False
48679f7f-3a2e-47d8-a7df-789229417d3a,2024-10-15,Esparza LLC,POS Debit,user_4,account_7,Savings,,New Lauramouth,Cash,USD,0.0,248.89,Miscellaneous,,1233484.0099999988,False
0c329ca7-df2a-478c-a179-06631bd9c08f,2024-11-04,Gym Membership,Online Payment,user_3,account_2,Checking,,Clintonfurt,Cash,USD,0.0,2138.84,Health & Fitness,,1369748.1799999997,False
c2ed9039-f76a-48c9-946f-2ba2bedd1ed1,2024-08-30,Freelance Income,Transfer,user_1,account_9,Credit Card,,East Ryan,Cash,USD,0.0,3776.19,Income,Freelance,1195718.9199999995,False
8e3d3650-b6e9-467c-b63b-705bf4ff6d62,2024-07-16,Gym Membership,Transfer,user_1,account_9,Savings,,East Troyview,Cash,USD,0.0,2056.5,Health & Fitness,N/A,1034598.1799999996,False
6ebe1f70-0948-405a-91aa-cac9c4d8f59d,2023-11-16,Dr. Smith MD,POS Debit,user_1,account_3,Savings,Skill they lay magazine cover production.,Carlyside,Cash,USD,0.0,4147.58,Health & Medical,N/A,241966.69000000006,False
4f2affa7-3cd4-4df8-83f1-4ce6ee173909,2025-01-23,Gym Membership,Transfer,user_3,account_10,Savings,,Patelbury,Cash,USD,0.0,2983.68,Health & Fitness,N/A,1669216.010000002,False
5c7d783b-dd8e-4ec3-a8af-98a20e1e0853,2024-03-16,Shell,Transfer,user_4,account_8,Checking,,Walkerfort,Cash,USD,0.0,4481.64,Transportation,Public Transit,630318.3600000005,False
741714da-c1cc-4857-b95a-5261307c1140,2024-06-13,Starbucks,ATM Withdrawal,user_2,account_10,Savings,,Haleberg,Cash,USD,0.0,367.16,Dining Out,Fast Food,878451.0000000008,False
9ced9bf6-5000-4d80-8f60-172cac452089,2024-09-06,Walmart,Transfer,user_1,account_8,Checking,Song interest right son seat deep everybody.,Rachelton,VISA 16 digit,USD,0.0,796.1,Groceries,Snacks,1168974.3100000005,False
23715379-7014-4ec8-9156-1f53df314b71,2023-10-29,Rent Payment,ATM Withdrawal,user_1,account_6,Savings,,New Elizabeth,Cash,USD,0.0,3915.52,Housing,Rent,266370.5100000001,False
23594bd0-f1ca-4cc4-ab5b-cb4cb9130498,2024-03-10,Macy's,ATM Withdrawal,user_3,account_3,Checking,Protect writer eight.,Port Shannon,Maestro,USD,0.0,2804.43,Shopping,Online,589999.6299999999,False
f97202f0-91b1-4e0e-acb1-0126e7d54a7b,2025-07-26,Dental Office,POS Debit,user_1,account_6,Checking,,East Josephstad,American Express,USD,0.0,2185.83,Health & Medical,N/A,2190893.020000001,False
00670625-0502-4e04-82ac-4cd8eede4db1,2025-02-28,"Morris, Soto and Novak",Cash,user_4,account_3,Savings,,Aliciaview,Cash,USD,0.0,3422.61,Miscellaneous,,1753926.8100000015,False
b9b572cb-4457-4399-b06d-eb4d4d93f9fd,2024-11-20,Fuller-Campbell,POS Debit,user_5,account_7,Savings,,Brianland,VISA 13 digit,USD,0.0,2979.13,Miscellaneous,,1341253.2299999988,False
b0a460f2-167b-410a-84b5-8b78f28a94dc,2024-08-24,Walmart,Cash,user_4,account_10,Checking,,Davidsonmouth,Cash,USD,0.0,588.79,Groceries,Produce,1141725.090000001,False
d523cf11-c384-4c8b-968c-a81fd542b278,2024-07-14,Macy's,Cash,user_5,account_2,Checking,,Justinmouth,Mastercard,USD,0.0,792.69,Shopping,Electronics,973259.4599999996,False
661036c2-f1a8-4df2-a94a-604c8ea2f2bf,2023-10-01,Day Ltd,Online Payment,user_3,account_10,Savings,,Christophershire,Cash,USD,0.0,1686.62,Miscellaneous,,113258.6,False
0d6f751f-8328-46f2-a472-b13f9f5538da,2024-04-07,Comcast,Cash,user_1,account_3,Credit Card,,Mariahbury,VISA 16 digit,USD,0.0,4203.89,Utilities,Electricity,663104.0099999997,False
28b760b7-ef53-4b55-bd56-5737d2db4445,2025-02-23,Comcast,ACH Credit,user_1,account_7,Credit Card,,Floresburgh,Cash,USD,0.0,2692.33,Utilities,Electricity,1578946.0299999986,False
5baedf18-cb2a-487b-b1f7-a9bc6ea1ec27,2023-09-09,Lucas-Davis,ATM Withdrawal,user_5,account_1,Credit Card,,New Karen,American Express,USD,0.0,618.73,Miscellaneous,,33776.15000000001,False
24e95e24-21a3-49f5-80cc-0756eb9d7755,2025-08-08,"Holland, Buchanan and Sparks",Online Payment,user_4,account_9,Checking,,Mccalltown,Cash,USD,0.0,3327.37,Miscellaneous,,2224178.6200000006,False
3179c8d4-d5e2-4ea5-87ce-ab27ae272f4e,2024-11-03,Amazon.com,Transfer,user_2,account_9,Credit Card,Statement something girl product.,Pottsville,Cash,USD,0.0,1426.69,Shopping,Electronics,1388369.0699999991,False
538cadf9-afba-4931-b4d0-5f5175ed8951,2025-08-12,Target,ATM Withdrawal,user_5,account_3,Savings,,Lindsaymouth,JCB 16 digit,USD,0.0,423.01,Shopping,Electronics,2318212.7399999993,False
ea186728-6f1e-4390-95df-c2d674e75313,2025-03-27,"Kerr, Cole and Ortiz",Online Payment,user_3,account_5,Checking,,Liuborough,JCB 15 digit,USD,0.0,3334.32,Miscellaneous,,1708313.749999999,False
3e38a16b-0c35-469c-b28c-0a3675a14435,2024-02-15,Macy's,Cash,user_5,account_9,Checking,,Ashleyport,Maestro,USD,48.66,0.0,Shopping,Online,563661.7899999998,False
9dd2f68a-6bc6-40d2-9b48-a0f742f35eab,2025-03-22,Starbucks,Transfer,user_2,account_8,Savings,Heart affect cold.,South Brittany,Discover,USD,0.0,3649.52,Dining Out,Restaurants,1768093.7600000007,False
b9a50ce6-d15b-4444-af96-06f594bafcd7,2023-12-23,Gym Membership,ACH Credit,user_1,account_4,Credit Card,,Morganside,Discover,USD,0.0,2879.72,Health & Fitness,,372191.84999999986,False
a5d9a7b9-6f53-404c-afb9-598b5bed2e32,2024-11-07,Paycheck,ATM Withdrawal,user_3,account_10,Checking,,Lake Robertport,Cash,USD,0.0,2025.46,Income,Freelance,1406257.2600000014,False
205a8f0e-9e39-45a1-a150-93f68ea0ac97,2024-10-03,Mcknight-Hernandez,ACH Credit,user_5,account_6,Checking,,Gillhaven,VISA 16 digit,USD,0.0,921.78,Miscellaneous,,1283793.97,False
e133b730-b9a2-4faf-9283-3771872f51ad,2023-12-18,Gym Membership,ATM Withdrawal,user_2,account_1,Credit Card,,Heatherburgh,JCB 16 digit,USD,0.0,4096.37,Health & Fitness,,326338.33000000025,False
a4bfcc60-4791-4f92-b8a4-da3109d0afd8,2023-11-23,Dr. Smith MD,ATM Withdrawal,user_1,account_8,Checking,,Nelsonhaven,VISA 16 digit,USD,0.0,3270.14,Health & Medical,N/A,307055.54,False
7b451e1e-0aca-44f1-a2cf-149aca896904,2024-05-30,"Robles, Burnett and Riley",Transfer,user_1,account_10,Savings,,East Danielview,Cash,USD,0.0,3255.1,Miscellaneous,,828503.9800000006,False
d6fd4f55-7b20-4ffa-9e69-2cc348ac7537,2024-09-14,Macy's,ACH Credit,user_3,account_4,Credit Card,,Kennethville,Cash,USD,321.96,0.0,Shopping,Electronics,1110513.8300000003,False
3a70a0b7-5d60-45b3-8f6c-d1ba462cc179,2024-04-02,Pena Ltd,Online Payment,user_3,account_9,Credit Card,,Port Cassandrafort,American Express,USD,0.0,666.04,Miscellaneous,,698093.2299999996,False
5b9a15ac-052b-48ed-a5a8-beda25150d9f,2024-12-22,May-Rodriguez,POS Debit,user_1,account_6,Checking,,New Allisonfort,Cash,USD,0.0,3080.88,Miscellaneous,,1522320.49,False
3e7c7202-fb08-4e11-a510-c93423dd398d,2024-10-16,Moore Ltd,POS Debit,user_3,account_10,Checking,,Port Laura,American Express,USD,36.54,0.0,Miscellaneous,,1340814.5200000016,False
9b343519-8644-4baf-abf6-d0345eb626ce,2024-12-26,"Cordova, Kennedy and Jacobs",Online Payment,user_3,account_5,Savings,,Andrewport,Cash,USD,0.0,4307.76,Miscellaneous,,1443314.3800000001,False
e8b8cdc1-4213-49fc-b0a1-6b66fe89bf39,2025-01-01,Whole Foods,POS Debit,user_5,account_8,Savings,,Phillipston,JCB 16 digit,USD,0.0,3622.73,Groceries,,1546470.9800000007,True
f29e2ada-9988-4920-a485-29e8fdcb5d23,2025-05-28,Wilson PLC,Online Payment,user_2,account_2,Credit Card,,Joneshaven,Cash,USD,0.0,2601.09,Miscellaneous,,2039054.2000000004,False
1dd79ced-6640-4e65-98b1-f21e24b7aeeb,2025-07-08,Freelance Income,Cash,user_1,account_6,Checking,,South Josephborough,Cash,USD,263.44,0.0,Income,Freelance,2133382.1900000013,False
9da21a51-4630-4e33-8d35-6dd2e9c0868e,2024-07-06,Comcast,ACH Credit,user_2,account_6,Savings,,Jacquelineborough,Maestro,USD,0.0,3323.49,Utilities,,956463.2699999997,False
7e0922b5-6f72-4c11-8f50-66e308954e91,2024-12-12,"Wolfe, Mcdaniel and Olson",ACH Credit,user_2,account_8,Checking,,East Cheryl,Cash,USD,0.0,4058.88,Miscellaneous,,1492941.0800000008,False
0cd492a6-3120-465f-81d7-f55e3a5daede,2024-06-15,Uber,ATM Withdrawal,user_5,account_1,Checking,,North Nicholas,VISA 13 digit,USD,0.0,859.95,Transportation,,847476.080000001,False
3350d1e2-c1d3-4d6b-8ac2-f73cfc72607d,2023-10-26,Starbucks,POS Debit,user_3,account_3,Checking,Enter worker political long tell work entire Mr.,West Joshua,VISA 13 digit,USD,0.0,1437.16,Dining Out,,195646.66000000003,False
44bc19b5-1e4d-4f41-870e-b1c99be80a77,2025-02-20,Freelance Income,POS Debit,user_4,account_2,Credit Card,,Wardstad,Cash,USD,0.0,4558.54,Income,Salary,1725708.780000001,False
303007bc-7a13-4161-a48f-5fb2dfb7fadd,2025-06-30,"Vincent, Owens and Clark",Transfer,user_3,account_3,Savings,,Rossbury,Maestro,USD,0.0,4207.0,Miscellaneous,,2160751.1799999997,True
e2b84ced-41ab-49bd-96a4-0c236d0e36b2,2023-10-22,Spotify,Online Payment,user_4,account_10,Savings,,Dorseybury,Discover,USD,0.0,3984.47,Entertainment,,171751.72,False
b8fb3b51-909c-4a75-9358-e7806c5e7591,2023-09-07,AT&T,ATM Withdrawal,user_5,account_6,Checking,,Port Jasonshire,Cash,USD,0.0,2411.84,Utilities,Electricity,45188.95,False
f5dae754-728c-4356-885b-9c5468421700,2023-11-26,Comcast,Cash,user_2,account_8,Savings,,Rebeccaport,Cash,USD,0.0,3109.93,Utilities,Internet,321132.41,False
b2614656-bd60-40f8-9981-e612b2e5fd33,2024-04-16,Walmart,Cash,user_5,account_1,Savings,,Jennifertown,JCB 16 digit,USD,0.0,4717.48,Groceries,Snacks,680266.1100000006,False
